,Name,atomic_radius_A,atomic_radius_B,atomic_radius_C,atomic_volume_A,atomic_volume_B,atomic_volume_C,density_A,density_B,density_C,dipole_polarizability_A,dipole_polarizability_B,dipole_polarizability_C,evaporation_heat_A,evaporation_heat_B,evaporation_heat_C,group_id_A,group_id_B,group_id_C,lattice_constant_A,lattice_constant_B,lattice_constant_C,period_A,period_B,period_C,series_id_A,series_id_B,series_id_C,specific_heat_capacity_A,specific_heat_capacity_B,specific_heat_capacity_C,vdw_radius_A,vdw_radius_B,vdw_radius_C,covalent_radius_cordero_A,covalent_radius_cordero_B,covalent_radius_cordero_C,covalent_radius_pyykko_A,covalent_radius_pyykko_B,covalent_radius_pyykko_C,electron_affinity_A,electron_affinity_B,electron_affinity_C,NumberofNeutrons_A,NumberofNeutrons_B,NumberofNeutrons_C,NumberofProtons_A,NumberofProtons_B,NumberofProtons_C,NumberofElectrons_A,NumberofElectrons_B,NumberofElectrons_C,heat_of_formation_A,heat_of_formation_B,heat_of_formation_C,vdw_radius_uff_A,vdw_radius_uff_B,vdw_radius_uff_C,vdw_radius_mm3_A,vdw_radius_mm3_B,vdw_radius_mm3_C,en_ghosh_A,en_ghosh_B,en_ghosh_C,c6_gb_A,c6_gb_B,c6_gb_C,atomic_weight_A,atomic_weight_B,atomic_weight_C,atomic_radius_rahm_A,atomic_radius_rahm_B,atomic_radius_rahm_C,covalent_radius_pyykko_double_A,covalent_radius_pyykko_double_B,covalent_radius_pyykko_double_C,dipole_polarizability_unc_A,dipole_polarizability_unc_B,dipole_polarizability_unc_C,pettifor_number_A,pettifor_number_B,pettifor_number_C,glawe_number_A,glawe_number_B,glawe_number_C,molar_heat_capacity_A,molar_heat_capacity_B,molar_heat_capacity_C,electronegativity_A,electronegativity_B,electronegativity_C,melting_point_A,melting_point_B,melting_point_C,boiling_point_A,boiling_point_B,boiling_point_C,FirstIonization_A,FirstIonization_B,FirstIonization_C,NumberofShells_A,NumberofShells_B,NumberofShells_C,FormEng,Moment
937,NiFeIn,135.0,140.0,155.0,6.6,7.1,15.7,8.9,7.87,7.31,49.0,62.0,65.0,378.6,340.0,225.1,10.0,8.0,13.0,3.52,2.87,4.59,4.0,4.0,5.0,8.0,8.0,7.0,0.444,0.449,0.233,197.0,204.0,193.0,124.0,142.0,142.0,110.0,115.999999999999,142.0,1.1571612,0.15323634,0.383926,31.0,30.0,66.0,28.0,26.0,49.0,28.0,26.0,49.0,430.1,415.5,243.0,283.4,291.2,446.3,222.0,223.0,264.0,0.1472068,0.1392532,0.16423,393.0,548.0,643.0,58.6934,55.845,114.818,229.0,237.0,246.0,101.0,109.0,136.0,3.0,4.0,4.0,67.0,61.0,79.0,69.0,71.0,80.0,26.07,25.1,26.74,1.91,1.83,1.78,1728.0,1811.0,429.75,3186.0,3134.0,2345.0,7.6398,7.9024,5.7864,4.0,4.0,5.0,0.195,3.0
938,NiFeSi,135.0,140.0,110.0,6.6,7.1,12.1,8.9,7.87,2.3296,49.0,62.0,37.3,378.6,340.0,383.0,10.0,8.0,14.0,3.52,2.87,5.43,4.0,4.0,3.0,8.0,8.0,5.0,0.444,0.449,0.712,197.0,204.0,210.0,124.0,142.0,111.0,110.0,115.999999999999,115.999999999999,1.1571612,0.15323634,1.38952128,31.0,30.0,14.0,28.0,26.0,14.0,28.0,26.0,14.0,430.1,415.5,450.0,283.4,291.2,429.5,222.0,223.0,229.0,0.1472068,0.1392532,0.178503,393.0,548.0,308.0,58.6934,55.845,28.085,229.0,237.0,231.999999999999,101.0,109.0,107.0,3.0,4.0,0.7,67.0,61.0,85.0,69.0,71.0,85.0,26.07,25.1,19.99,1.91,1.83,1.9,1728.0,1811.0,1687.0,3186.0,3134.0,3538.0,7.6398,7.9024,8.1517,4.0,4.0,3.0,-0.12,3.3327
939,NiFeGe,135.0,140.0,125.0,6.6,7.1,13.6,8.9,7.87,5.3234,49.0,62.0,40.0,378.6,340.0,328.0,10.0,8.0,14.0,3.52,2.87,5.66,4.0,4.0,4.0,8.0,8.0,5.0,0.444,0.449,0.32,197.0,204.0,211.0,124.0,142.0,120.0,110.0,115.999999999999,121.0,1.1571612,0.15323634,1.232676413,31.0,30.0,41.0,28.0,26.0,32.0,28.0,26.0,32.0,430.1,415.5,372.0,283.4,291.2,428.0,222.0,223.0,244.0,0.1472068,0.1392532,0.1895892,393.0,548.0,365.0,58.6934,55.845,72.63,229.0,237.0,234.0,101.0,109.0,111.0,3.0,4.0,1.0,67.0,61.0,84.0,69.0,71.0,84.0,26.07,25.1,23.222,1.91,1.83,2.01,1728.0,1811.0,1211.4,3186.0,3134.0,3106.0,7.6398,7.9024,7.8994,4.0,4.0,4.0,-0.029,3.531
940,NiFeSn,135.0,140.0,145.0,6.6,7.1,16.3,8.9,7.87,7.287,49.0,62.0,53.0,378.6,340.0,296.0,10.0,8.0,14.0,3.52,2.87,5.82,4.0,4.0,5.0,8.0,8.0,7.0,0.444,0.449,0.227,197.0,204.0,217.0,124.0,142.0,139.0,110.0,115.999999999999,140.0,1.1571612,0.15323634,1.1120702,31.0,30.0,69.0,28.0,26.0,50.0,28.0,26.0,50.0,430.1,415.5,301.2,283.4,291.2,439.199999999999,222.0,223.0,259.0,0.1472068,0.1392532,0.178052,393.0,548.0,715.0,58.6934,55.845,118.71,229.0,237.0,248.0,101.0,109.0,130.0,3.0,4.0,6.0,67.0,61.0,83.0,69.0,71.0,83.0,26.07,25.1,26.99,1.91,1.83,1.96,1728.0,1811.0,505.08,3186.0,3134.0,2875.0,7.6398,7.9024,7.3439,4.0,4.0,5.0,0.017,3.4914
941,NiFeP,135.0,140.0,100.0,6.6,7.1,17.0,8.9,7.87,1.823,49.0,62.0,25.0,378.6,340.0,49.8,10.0,8.0,15.0,3.52,2.87,7.17,4.0,4.0,3.0,8.0,8.0,1.0,0.444,0.449,0.769,197.0,204.0,180.0,124.0,142.0,107.0,110.0,115.999999999999,111.0,1.1571612,0.15323634,0.7466071,31.0,30.0,16.0,28.0,26.0,15.0,28.0,26.0,15.0,430.1,415.5,316.5,283.4,291.2,414.7,222.0,223.0,222.0,0.1472068,0.1392532,0.206931,393.0,548.0,187.0,58.6934,55.845,30.973761998,229.0,237.0,223.0,101.0,109.0,102.0,3.0,4.0,1.0,67.0,61.0,90.0,69.0,71.0,89.0,26.07,25.1,23.824,1.91,1.83,2.19,1728.0,1811.0,317.3,3186.0,3134.0,550.0,7.6398,7.9024,10.4867,4.0,4.0,3.0,-0.189,3.5904
942,NiFeAs,135.0,140.0,115.0,6.6,7.1,13.1,8.9,7.87,5.75,49.0,62.0,30.0,378.6,340.0,32.4,10.0,8.0,15.0,3.52,2.87,4.13,4.0,4.0,4.0,8.0,8.0,5.0,0.444,0.449,0.329,197.0,204.0,185.0,124.0,142.0,119.0,110.0,115.999999999999,121.0,1.1571612,0.15323634,0.80482,31.0,30.0,42.0,28.0,26.0,33.0,28.0,26.0,33.0,430.1,415.5,302.5,283.4,291.2,423.0,222.0,223.0,236.0,0.1472068,0.1392532,0.2068208,393.0,548.0,260.0,58.6934,55.845,74.921595,229.0,237.0,231.0,101.0,109.0,114.0,3.0,4.0,1.0,67.0,61.0,89.0,69.0,71.0,90.0,26.07,25.1,24.64,1.91,1.83,2.18,1728.0,1811.0,1090.0,3186.0,3134.0,887.0,7.6398,7.9024,9.7886,4.0,4.0,4.0,-0.025,3.674
943,NiFeSb,135.0,140.0,145.0,6.6,7.1,18.4,8.9,7.87,6.68,49.0,62.0,43.0,378.6,340.0,195.2,10.0,8.0,15.0,3.52,2.87,4.51,4.0,4.0,5.0,8.0,8.0,5.0,0.444,0.449,0.207,197.0,204.0,206.0,124.0,142.0,139.0,110.0,115.999999999999,140.0,1.1571612,0.15323634,1.04740119,31.0,30.0,71.0,28.0,26.0,51.0,28.0,26.0,51.0,430.1,415.5,264.4,283.4,291.2,442.0,222.0,223.0,252.0,0.1472068,0.1392532,0.191877399999999,393.0,548.0,504.0,58.6934,55.845,121.76,229.0,237.0,246.0,101.0,109.0,133.0,3.0,4.0,2.0,67.0,61.0,88.0,69.0,71.0,91.0,26.07,25.1,25.23,1.91,1.83,2.05,1728.0,1811.0,903.78,3186.0,3134.0,1860.0,7.6398,7.9024,8.6084,4.0,4.0,5.0,0.018,3.3752
944,NiNiAl,135.0,135.0,125.0,6.6,6.6,10.0,8.9,8.9,2.7,49.0,49.0,57.8,378.6,378.6,284.1,10.0,10.0,13.0,3.52,3.52,4.05,4.0,4.0,3.0,8.0,8.0,7.0,0.444,0.444,0.897,197.0,197.0,184.0,124.0,124.0,121.0,110.0,110.0,126.0,1.1571612,1.1571612,0.432835,31.0,31.0,14.0,28.0,28.0,13.0,28.0,28.0,13.0,430.1,430.1,330.9,283.4,283.4,449.9,222.0,222.0,236.0,0.1472068,0.1472068,0.150078,393.0,393.0,520.0,58.6934,58.6934,26.9815385,229.0,229.0,239.0,101.0,101.0,113.0,3.0,3.0,1.0,67.0,67.0,80.0,69.0,69.0,78.0,26.07,26.07,24.2,1.91,1.91,1.61,1728.0,1728.0,933.47,3186.0,3186.0,2792.0,7.6398,7.6398,5.9858,4.0,4.0,3.0,0.793,0.0
945,NiNiGa,135.0,135.0,130.0,6.6,6.6,11.8,8.9,8.9,5.91,49.0,49.0,50.0,378.6,378.6,270.3,10.0,10.0,13.0,3.52,3.52,4.51,4.0,4.0,4.0,8.0,8.0,7.0,0.444,0.444,0.373,197.0,197.0,187.0,124.0,124.0,122.0,110.0,110.0,124.0,1.1571612,1.1571612,0.3012011,31.0,31.0,39.0,28.0,28.0,31.0,28.0,28.0,31.0,430.1,430.1,271.96,283.4,283.4,438.3,222.0,222.0,246.0,0.1472068,0.1472068,0.172377299999999,393.0,393.0,456.0,58.6934,58.6934,69.723,229.0,229.0,233.0,101.0,101.0,117.0,3.0,3.0,3.0,67.0,67.0,81.0,69.0,69.0,79.0,26.07,26.07,26.03,1.91,1.91,1.81,1728.0,1728.0,302.9146,3186.0,3186.0,2673.0,7.6398,7.6398,5.9993,4.0,4.0,4.0,0.881,0.0
946,NiNiIn,135.0,135.0,155.0,6.6,6.6,15.7,8.9,8.9,7.31,49.0,49.0,65.0,378.6,378.6,225.1,10.0,10.0,13.0,3.52,3.52,4.59,4.0,4.0,5.0,8.0,8.0,7.0,0.444,0.444,0.233,197.0,197.0,193.0,124.0,124.0,142.0,110.0,110.0,142.0,1.1571612,1.1571612,0.383926,31.0,31.0,66.0,28.0,28.0,49.0,28.0,28.0,49.0,430.1,430.1,243.0,283.4,283.4,446.3,222.0,222.0,264.0,0.1472068,0.1472068,0.16423,393.0,393.0,643.0,58.6934,58.6934,114.818,229.0,229.0,246.0,101.0,101.0,136.0,3.0,3.0,4.0,67.0,67.0,79.0,69.0,69.0,80.0,26.07,26.07,26.74,1.91,1.91,1.78,1728.0,1728.0,429.75,3186.0,3186.0,2345.0,7.6398,7.6398,5.7864,4.0,4.0,5.0,1.054,0.0
947,NiNiSi,135.0,135.0,110.0,6.6,6.6,12.1,8.9,8.9,2.3296,49.0,49.0,37.3,378.6,378.6,383.0,10.0,10.0,14.0,3.52,3.52,5.43,4.0,4.0,3.0,8.0,8.0,5.0,0.444,0.444,0.712,197.0,197.0,210.0,124.0,124.0,111.0,110.0,110.0,115.999999999999,1.1571612,1.1571612,1.38952128,31.0,31.0,14.0,28.0,28.0,14.0,28.0,28.0,14.0,430.1,430.1,450.0,283.4,283.4,429.5,222.0,222.0,229.0,0.1472068,0.1472068,0.178503,393.0,393.0,308.0,58.6934,58.6934,28.085,229.0,229.0,231.999999999999,101.0,101.0,107.0,3.0,3.0,0.7,67.0,67.0,85.0,69.0,69.0,85.0,26.07,26.07,19.99,1.91,1.91,1.9,1728.0,1728.0,1687.0,3186.0,3186.0,3538.0,7.6398,7.6398,8.1517,4.0,4.0,3.0,0.736,0.0
948,NiNiGe,135.0,135.0,125.0,6.6,6.6,13.6,8.9,8.9,5.3234,49.0,49.0,40.0,378.6,378.6,328.0,10.0,10.0,14.0,3.52,3.52,5.66,4.0,4.0,4.0,8.0,8.0,5.0,0.444,0.444,0.32,197.0,197.0,211.0,124.0,124.0,120.0,110.0,110.0,121.0,1.1571612,1.1571612,1.232676413,31.0,31.0,41.0,28.0,28.0,32.0,28.0,28.0,32.0,430.1,430.1,372.0,283.4,283.4,428.0,222.0,222.0,244.0,0.1472068,0.1472068,0.1895892,393.0,393.0,365.0,58.6934,58.6934,72.63,229.0,229.0,234.0,101.0,101.0,111.0,3.0,3.0,1.0,67.0,67.0,84.0,69.0,69.0,84.0,26.07,26.07,23.222,1.91,1.91,2.01,1728.0,1728.0,1211.4,3186.0,3186.0,3106.0,7.6398,7.6398,7.8994,4.0,4.0,4.0,0.839,0.0
949,NiNiSn,135.0,135.0,145.0,6.6,6.6,16.3,8.9,8.9,7.287,49.0,49.0,53.0,378.6,378.6,296.0,10.0,10.0,14.0,3.52,3.52,5.82,4.0,4.0,5.0,8.0,8.0,7.0,0.444,0.444,0.227,197.0,197.0,217.0,124.0,124.0,139.0,110.0,110.0,140.0,1.1571612,1.1571612,1.1120702,31.0,31.0,69.0,28.0,28.0,50.0,28.0,28.0,50.0,430.1,430.1,301.2,283.4,283.4,439.199999999999,222.0,222.0,259.0,0.1472068,0.1472068,0.178052,393.0,393.0,715.0,58.6934,58.6934,118.71,229.0,229.0,248.0,101.0,101.0,130.0,3.0,3.0,6.0,67.0,67.0,83.0,69.0,69.0,83.0,26.07,26.07,26.99,1.91,1.91,1.96,1728.0,1728.0,505.08,3186.0,3186.0,2875.0,7.6398,7.6398,7.3439,4.0,4.0,5.0,0.841,0.0001
950,NiNiP,135.0,135.0,100.0,6.6,6.6,17.0,8.9,8.9,1.823,49.0,49.0,25.0,378.6,378.6,49.8,10.0,10.0,15.0,3.52,3.52,7.17,4.0,4.0,3.0,8.0,8.0,1.0,0.444,0.444,0.769,197.0,197.0,180.0,124.0,124.0,107.0,110.0,110.0,111.0,1.1571612,1.1571612,0.7466071,31.0,31.0,16.0,28.0,28.0,15.0,28.0,28.0,15.0,430.1,430.1,316.5,283.4,283.4,414.7,222.0,222.0,222.0,0.1472068,0.1472068,0.206931,393.0,393.0,187.0,58.6934,58.6934,30.973761998,229.0,229.0,223.0,101.0,101.0,102.0,3.0,3.0,1.0,67.0,67.0,90.0,69.0,69.0,89.0,26.07,26.07,23.824,1.91,1.91,2.19,1728.0,1728.0,317.3,3186.0,3186.0,550.0,7.6398,7.6398,10.4867,4.0,4.0,3.0,0.668,0.0
951,NiNiAs,135.0,135.0,115.0,6.6,6.6,13.1,8.9,8.9,5.75,49.0,49.0,30.0,378.6,378.6,32.4,10.0,10.0,15.0,3.52,3.52,4.13,4.0,4.0,4.0,8.0,8.0,5.0,0.444,0.444,0.329,197.0,197.0,185.0,124.0,124.0,119.0,110.0,110.0,121.0,1.1571612,1.1571612,0.80482,31.0,31.0,42.0,28.0,28.0,33.0,28.0,28.0,33.0,430.1,430.1,302.5,283.4,283.4,423.0,222.0,222.0,236.0,0.1472068,0.1472068,0.2068208,393.0,393.0,260.0,58.6934,58.6934,74.921595,229.0,229.0,231.0,101.0,101.0,114.0,3.0,3.0,1.0,67.0,67.0,89.0,69.0,69.0,90.0,26.07,26.07,24.64,1.91,1.91,2.18,1728.0,1728.0,1090.0,3186.0,3186.0,887.0,7.6398,7.6398,9.7886,4.0,4.0,4.0,0.904,0.0
952,NiNiSb,135.0,135.0,145.0,6.6,6.6,18.4,8.9,8.9,6.68,49.0,49.0,43.0,378.6,378.6,195.2,10.0,10.0,15.0,3.52,3.52,4.51,4.0,4.0,5.0,8.0,8.0,5.0,0.444,0.444,0.207,197.0,197.0,206.0,124.0,124.0,139.0,110.0,110.0,140.0,1.1571612,1.1571612,1.04740119,31.0,31.0,71.0,28.0,28.0,51.0,28.0,28.0,51.0,430.1,430.1,264.4,283.4,283.4,442.0,222.0,222.0,252.0,0.1472068,0.1472068,0.191877399999999,393.0,393.0,504.0,58.6934,58.6934,121.76,229.0,229.0,246.0,101.0,101.0,133.0,3.0,3.0,2.0,67.0,67.0,88.0,69.0,69.0,91.0,26.07,26.07,25.23,1.91,1.91,2.05,1728.0,1728.0,903.78,3186.0,3186.0,1860.0,7.6398,7.6398,8.6084,4.0,4.0,5.0,0.797,0.0
